frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,505380.106118,264117.000000,53.730811
4,190560.792673,111001.000000,30.282008
8,245191.115118,153496.000000,92.946221
16,572883.863240,338147.000000,40.620192
32,403352.238419,384158.000000,2516.969209
64,120915.117967,49897.000000,4244.246105
128,424188.261653,191314.000000,377.153815
256,513649.547777,338442.000000,1333.313542
512,390950.908082,265245.000000,21184.447149
1024,332904.145815,281856.000000,73808.165517
2048,498732.876194,257067.000000,7302.836778
4096,312198.703665,122316.000000,97647.069900
8192,746290.634538,232908.000000,209511.564602
16384,212111.690880,69468.000000,100575.391861
32768,574119.447461,140538.000000,348364.451038
65536,386592.920293,233835.000000,175079.671550
