frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,321120.390807,186198.000000,0.000000
4,233433.607418,128498.000000,0.000000
8,687076.745514,284154.000000,0.000000
16,777609.978217,292634.000000,0.000000
32,165516.629246,50630.000000,0.000000
64,250385.960429,106912.000000,0.000000
128,529901.615715,216217.000000,0.000000
256,757342.883304,261687.000000,0.000000
512,428117.838989,153960.000000,0.000000
1024,993391.356101,320093.000000,0.000000
2048,842030.316309,252626.000000,0.000000
4096,782113.143660,263277.000000,0.000000
8192,593438.199881,261020.000000,0.000000
16384,634385.939333,235117.000000,0.000000
32768,1013674.919376,202840.000000,0.000000
65536,661356.576148,165983.000000,0.000000
