frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,191464.277726,97394.000000,0.000000
4,211535.749889,168283.000000,0.000000
8,816527.829549,278014.000000,0.000000
16,264633.312778,104262.000000,0.000000
32,517281.369732,271854.000000,0.000000
64,979002.911442,270111.000000,0.000000
128,365401.564166,180329.000000,0.000000
256,401774.097327,166889.000000,0.000000
512,740311.225825,244843.000000,0.000000
1024,293835.689075,139579.000000,0.000000
2048,507021.240776,250401.000000,0.000000
4096,315232.281629,109460.000000,0.000000
8192,545498.471578,145235.000000,0.000000
16384,1757828.004343,259902.000000,0.000000
32768,654280.833244,190361.000000,0.000000
65536,1944397.897993,293053.000000,0.000000
