frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,351829.031581,217595.000000,69.382995
4,454735.509153,304390.000000,14.866069
8,520715.186365,242684.000000,278.026977
16,198064.237125,91683.000000,99.252204
32,131182.581679,65711.000000,473.558866
64,355836.395550,244842.000000,2687.151466
128,302976.940854,208987.000000,536.496971
256,263331.371166,184443.000000,346.668429
512,325284.140021,149061.000000,8479.218478
1024,217740.087375,121417.000000,991.081228
2048,232441.476140,139099.000000,23602.801507
4096,222991.446749,126005.000000,38666.943660
8192,159792.505923,55633.000000,66724.736770
16384,981208.419514,276684.000000,410593.745046
32768,184751.445377,151809.000000,17970.334081
65536,875470.961717,252677.000000,463471.577173
