frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,394622.166756,237082.000000,0.000000
4,345743.953305,201682.000000,0.000000
8,735369.507023,272207.000000,0.000000
16,351574.055412,125243.000000,0.000000
32,357856.075250,138997.000000,0.000000
64,715544.351200,222099.000000,0.000000
128,812938.986455,265790.000000,0.000000
256,423532.148816,172242.000000,0.000000
512,957451.964379,291425.000000,0.000000
1024,407220.819533,204591.000000,0.000000
2048,422379.330100,232961.000000,0.000000
4096,438227.421349,249206.000000,0.000000
8192,742640.696245,169434.000000,0.000000
16384,498900.653742,198198.000000,0.000000
32768,1370384.711589,219083.000000,0.000000
65536,565285.485717,227379.000000,0.000000
