frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,246437.547015,199401.000000,55.072679
4,108168.026135,86259.000000,34.785054
8,638666.117628,306228.000000,106.028298
16,374626.874649,185980.000000,62.872888
32,125309.981314,51406.000000,103.324731
64,222181.387663,133382.000000,1042.493165
128,464710.426325,366854.000000,1250.646233
256,281597.759265,138912.000000,1454.922678
512,301065.678597,237115.000000,1704.375545
1024,278325.981419,149349.000000,5790.211050
2048,497411.899321,238594.000000,210751.939445
4096,112093.044450,61584.000000,5882.228744
8192,293826.236928,256628.000000,26181.441939
16384,314317.353850,152238.000000,119303.172904
32768,386569.691117,195426.000000,24707.008823
65536,301576.246946,85224.000000,284179.424790
