frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,926559.585382,266494.000000,134.089522
4,402279.032700,166129.000000,414.147317
8,565340.096602,188148.000000,69.627581
16,747512.894084,256626.000000,12614.022475
32,722442.274245,245977.000000,35167.540275
64,1459889.997320,301473.000000,604.701579
128,1138082.610984,304948.000000,1474.416834
256,811323.787425,306392.000000,7393.551447
512,537881.188663,249255.000000,8767.846258
1024,2070376.645153,296517.000000,360061.723353
2048,1760214.398394,261332.000000,579529.534212
4096,987950.056092,269355.000000,244130.444052
8192,800655.343778,172234.000000,615232.540990
16384,2157777.386136,290277.000000,1301591.294344
32768,3038540.861256,264850.000000,2020135.566647
65536,5783393.276066,219910.000000,5237259.212113
