frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,310748.221700,148584.000000,164.121906
4,601235.874488,237868.000000,20.928450
8,874458.573712,275408.000000,31.890437
16,1178098.386141,306462.000000,129086.317970
32,1565280.764990,295627.000000,1786.588649
64,2218807.977828,317955.000000,699.954999
128,1026199.653465,301478.000000,1065.480643
256,1865156.988486,302678.000000,76499.923993
512,1463083.798032,291126.000000,19400.594888
1024,1880801.229019,302888.000000,227974.574440
2048,947023.431098,256352.000000,18007.594565
4096,1109589.106062,269727.000000,582730.287708
8192,3919882.194209,279310.000000,2517480.277355
16384,4136862.088490,286620.000000,3288098.135351
32768,1471722.664083,187361.000000,1227135.256244
65536,2983527.431712,301323.000000,779223.351566
