frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,302822.282098,152497.000000,320.516770
4,89340.455226,39725.000000,37.067506
8,315391.472412,135816.000000,54.212545
16,390217.616886,284838.000000,78.402806
32,530470.736198,229205.000000,127.291005
64,138101.835560,50010.000000,2154.409432
128,952429.230140,280820.000000,5532.890926
256,220228.609132,98869.000000,1823.128904
512,808822.361323,281417.000000,6528.430669
1024,401716.588237,137283.000000,1932.704582
2048,1013445.727784,286735.000000,286532.141307
4096,848170.566932,279818.000000,352208.273969
8192,1171218.198328,319999.000000,257181.863468
16384,509065.462504,150374.000000,316709.735794
32768,1242207.609350,297442.000000,1217290.333734
65536,1677637.856272,191597.000000,1661384.484288
