frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,723024.286829,253456.000000,21.771541
4,210345.633929,85304.000000,441.655975
8,511086.315525,237519.000000,392.216777
16,142380.697649,80791.000000,145.130975
32,803244.131705,224951.000000,6334.020682
64,565616.182556,192055.000000,2673.519777
128,609531.015627,296750.000000,2575.232805
256,582471.808757,293690.000000,813.959458
512,825416.540700,257758.000000,1206.935375
1024,892948.108414,304900.000000,198518.421850
2048,1899660.984637,302545.000000,506526.284596
4096,560851.155772,252015.000000,99986.188571
8192,175814.631991,61962.000000,59794.641708
16384,1173933.623617,262309.000000,741558.142917
32768,1460157.785764,324904.000000,683444.386615
65536,3630419.940016,256401.000000,3508204.697467
