frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,180407.030573,134017.000000,0.000000
4,217520.065713,76924.000000,0.000000
8,134906.522051,56674.000000,0.000000
16,161547.678411,74405.000000,0.000000
32,420186.609208,291320.000000,0.000000
64,302659.812929,159522.000000,0.000000
128,101212.011021,51015.000000,0.000000
256,130892.721280,62728.000000,0.000000
512,466327.168503,257722.000000,0.000000
1024,453988.972323,206137.000000,0.000000
2048,605640.169414,260638.000000,0.000000
4096,457336.150813,264256.000000,0.000000
8192,473129.189342,229550.000000,0.000000
16384,495854.731518,146543.000000,0.000000
32768,475867.865835,258754.000000,0.000000
65536,819179.301140,255872.000000,0.000000
