frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,108384.534810,32867.000000,41.844952
4,174358.316096,99653.000000,116.760439
8,482079.512546,235447.000000,181.670031
16,54113.517821,21468.000000,110.516967
32,689806.839481,294776.000000,1519.988816
64,403387.286994,242491.000000,1011.366402
128,469408.275983,214743.000000,154.434452
256,700287.976944,234244.000000,38819.326862
512,302329.580809,151155.000000,6108.118204
1024,710048.133998,343383.000000,30524.265741
2048,382249.475644,254654.000000,22549.701040
4096,805398.089693,499424.000000,215573.346370
8192,618125.542707,279548.000000,265166.390891
16384,826461.282046,221129.000000,666400.961509
32768,1271455.643342,312128.000000,602859.915400
65536,987860.211216,251234.000000,894511.996543
