frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,919924.472472,253882.000000,57.183914
4,1005399.080098,306194.000000,107.842478
8,781187.018123,290016.000000,152.610616
16,414002.505315,242566.000000,249.441376
32,426050.812751,193824.000000,946.223018
64,957742.274622,303227.000000,1116.199355
128,782488.683723,273223.000000,798.054509
256,998957.505590,258625.000000,4460.479795
512,1747680.125433,304761.000000,60799.860469
1024,1128557.426162,261195.000000,119568.033571
2048,1321276.468399,188315.000000,216375.125523
4096,1594190.457035,299730.000000,337986.060730
8192,1561186.158872,296588.000000,485337.371693
16384,2076092.402810,255880.000000,614812.994851
32768,1577981.237483,249032.000000,960977.278505
65536,2859400.923941,284654.000000,2763121.004659
