frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,1076950.604778,282957.000000,183.341212
4,290687.270540,86150.000000,53.235327
8,373974.108697,143497.000000,108.272804
16,525836.968828,177654.000000,917.366339
32,944933.408090,308080.000000,2060.539978
64,1257222.353184,294794.000000,3889.622347
128,1610283.560130,287759.000000,8005.191690
256,919206.094035,274533.000000,4093.438530
512,1601456.552214,300117.000000,37353.990403
1024,984903.883429,193543.000000,150145.828777
2048,1726129.319058,304238.000000,362063.968149
4096,560669.914447,107523.000000,74955.371429
8192,1476556.715013,263578.000000,1046334.837972
16384,1515123.243087,198734.000000,452667.756326
32768,3074484.614831,192836.000000,1114807.296311
65536,2558375.570369,305938.000000,1954255.536682
