frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,655782.412220,271139.000000,0.000000
4,605478.536291,174591.000000,0.000000
8,665976.073940,274175.000000,0.000000
16,668854.458803,292443.000000,0.000000
32,675595.852078,224498.000000,0.000000
64,981005.492998,237746.000000,0.000000
128,620501.614275,291368.000000,0.000000
256,883939.852190,214624.000000,0.000000
512,1525211.480809,270098.000000,0.000000
1024,422088.026372,159021.000000,0.000000
2048,1149895.328499,279838.000000,0.000000
4096,894982.697831,216098.000000,0.000000
8192,3178430.849155,287116.000000,0.000000
16384,2685792.419233,295468.000000,0.000000
32768,3241352.363240,115969.000000,0.000000
65536,6327480.099864,288422.000000,0.000000
