frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,259018.483039,11977.000000,5484.303967
4,748531.459646,27689.000000,12225.609964
8,940799.539062,28229.000000,3426.433860
16,768135.610779,21436.000000,15624.507128
32,874435.197728,29562.000000,15942.148977
64,1275591.282356,42339.000000,16050.242428
128,1693776.420940,49910.000000,50448.587641
256,2266346.741579,89839.000000,232716.861970
512,1614426.419336,48908.000000,134005.146196
1024,2306215.423817,80751.000000,429909.068148
2048,2199106.706707,67610.000000,559775.757219
4096,2537295.838381,73591.000000,696008.499448
8192,2950488.103857,95181.000000,346206.357104
16384,1847622.380634,47659.000000,885168.277191
32768,1485242.960166,39105.000000,424995.006674
65536,4608633.054794,140663.000000,2794911.536308
