frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,744157.032567,29103.000000,8947.732115
4,1182240.467247,41189.000000,30349.139345
8,674329.018403,30126.000000,6394.193381
16,1213990.117381,48167.000000,19517.981197
32,1398034.848032,55360.000000,92039.017487
64,1828247.660165,68127.000000,17328.942264
128,2203651.688400,77797.000000,8811.799079
256,1374671.306570,48879.000000,58096.097571
512,2004063.256821,71298.000000,325380.010577
1024,2157890.488977,76107.000000,399229.385604
2048,1906723.369029,79569.000000,405137.446783
4096,4800742.125301,151313.000000,443409.123359
8192,2783754.350535,108732.000000,1215223.282013
16384,3092958.209332,101963.000000,1740388.704674
32768,1923443.317329,80910.000000,1642776.930211
65536,1196389.499564,59252.000000,955902.784444
