frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,1083326.273275,35341.000000,29680.480269
4,780227.837352,27125.000000,13824.456264
8,962077.423478,37907.000000,51098.732978
16,1498629.946066,53172.000000,70938.048119
32,681118.767676,25243.000000,8454.232727
64,1216137.226343,44804.000000,69094.124967
128,1188891.736924,37574.000000,72181.825988
256,1951917.668685,61155.000000,172501.467626
512,2127064.056464,75199.000000,29401.416292
1024,1887403.650439,57713.000000,360346.101597
2048,1971003.035079,61573.000000,169030.425054
4096,3978466.793988,119115.000000,365575.117520
8192,2933528.584594,79732.000000,1352757.658757
16384,1417550.571865,51129.000000,856218.951342
32768,2784817.903818,93509.000000,2532511.101287
65536,1511957.553390,55926.000000,1293667.173344
