frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,757227.344248,31196.000000,12224.029000
4,1181195.112739,43980.000000,12902.767145
8,1469604.212527,52587.000000,14769.000000
16,1302999.355242,46061.000000,26359.166205
32,784211.867709,33096.000000,40126.189366
64,1878144.017331,59621.000000,84299.710480
128,1436940.816356,53474.000000,64666.863787
256,1805998.147822,72603.000000,111272.282236
512,2078318.930778,76069.000000,120548.007346
1024,1476847.386745,57521.000000,25784.591290
2048,2557861.006043,87112.000000,135532.257876
4096,2406434.782424,89772.000000,851726.875831
8192,2602933.940974,86852.000000,698880.622929
16384,3730841.998817,108955.000000,783004.751044
32768,6890603.853735,193937.000000,2803415.534052
65536,2620173.200912,96728.000000,2454328.563073
