frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,1068398.542411,34074.000000,24853.006277
4,996917.458030,30020.000000,17551.354990
8,1280276.276738,41431.000000,2061.361928
16,1127993.884324,38709.000000,59479.147035
32,1656327.892582,57918.000000,68689.213367
64,1783811.020039,55024.000000,118366.183815
128,2107408.059986,64895.000000,15228.833869
256,2094023.381563,65210.000000,111482.158389
512,2207714.176822,59676.000000,292663.682371
1024,1187907.130623,39146.000000,24167.048641
2048,2450898.755655,72064.000000,795691.270371
4096,2562944.622631,90437.000000,291867.763002
8192,1574927.624941,56217.000000,548313.433766
16384,4607742.222579,129227.000000,2349456.339817
32768,1223537.908052,48712.000000,695167.798603
65536,3599158.433700,126644.000000,2676727.510623
