frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,979740.856667,32934.000000,21493.448886
4,750358.043063,23683.000000,18891.137843
8,1206907.849863,40672.000000,16722.430625
16,1365379.499194,53133.000000,12186.127482
32,1479488.200802,49955.000000,12830.187996
64,2007206.404941,67083.000000,102107.372158
128,1614389.750663,59891.000000,66241.487325
256,1493001.889451,53496.000000,127465.258035
512,1895348.214500,55089.000000,239677.951679
1024,2640313.567390,90604.000000,235550.328571
2048,2269165.541401,87254.000000,135281.856681
4096,539431.825014,22888.000000,43523.177503
8192,2232188.631211,65562.000000,489197.842517
16384,3076540.330746,107588.000000,1694200.163558
32768,2709020.917622,86112.000000,1589756.970998
65536,2249832.450154,74511.000000,1755778.850165
