frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,787940.787601,23878.000000,3891.013364
4,421701.570787,14569.000000,23199.285463
8,1466767.739272,45386.000000,20523.106319
16,1492123.365541,47801.000000,42821.253310
32,1589431.022733,44756.000000,70538.258392
64,2185071.860965,64918.000000,172054.797971
128,1952384.709878,56066.000000,111649.408485
256,1330019.938905,49140.000000,9189.045598
512,2269086.133294,61535.000000,262861.076651
1024,2597426.989212,74899.000000,325498.169744
2048,2168112.165964,68063.000000,271466.288157
4096,2362866.102211,64530.000000,298667.415568
8192,1978780.589927,63912.000000,928711.372386
16384,1444886.329350,45146.000000,640494.009610
32768,3829557.684509,102466.000000,1143405.060577
65536,637439.298448,29447.000000,0.000000
