frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,885742.264941,35623.000000,5468.988938
4,1040783.703994,33136.000000,715.003496
8,1680379.560811,61950.000000,34681.950493
16,663839.426396,27689.000000,12015.416347
32,1152800.021746,41661.000000,21501.236755
64,1513404.534596,52908.000000,12965.075434
128,1536724.262753,62850.000000,78642.228548
256,1879848.012291,69901.000000,95399.601760
512,2215691.150403,76086.000000,62294.065640
1024,1767563.431466,62726.000000,189633.130663
2048,1525576.559843,52940.000000,80978.083967
4096,3889793.490322,125720.000000,1563265.300860
8192,2039296.419842,81146.000000,969422.978566
16384,1571589.732104,52760.000000,694243.264810
32768,4057157.773504,113157.000000,2595761.537396
65536,1868482.551626,59766.000000,1189640.679265
