frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,998657.449078,32198.000000,67.919069
4,930559.486195,28402.000000,20127.266928
8,1015023.644402,30343.000000,7131.699166
16,488853.466731,20093.000000,23601.263695
32,1488109.216684,46381.000000,56826.929716
64,1317928.711687,41378.000000,15763.708066
128,1933356.859563,58953.000000,162477.861243
256,2434260.251447,73728.000000,206182.626698
512,2223593.976935,66478.000000,113591.925263
1024,1783523.460627,56101.000000,311328.479327
2048,1775582.150064,59729.000000,136105.288960
4096,1474148.295030,46739.000000,68091.682532
8192,1464806.538768,38340.000000,384737.937421
16384,1611973.817946,58343.000000,879551.476365
32768,1785123.156373,56214.000000,974475.554464
65536,2680683.253574,84342.000000,2433763.482092
