frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,586650.019481,17530.000000,21634.258735
4,1017590.860098,31128.000000,9227.811712
8,906718.497630,29883.000000,33450.995366
16,766009.422269,24623.000000,2284.791457
32,2000629.158713,57809.000000,32106.231436
64,2017574.825626,53091.000000,119099.025991
128,1624862.527540,43310.000000,57753.207045
256,2082977.803676,58124.000000,176651.750042
512,2341656.076173,62540.000000,176340.072539
1024,1999656.745958,52121.000000,48305.924926
2048,2470079.792833,87844.000000,458581.376319
4096,1764873.268032,44883.000000,123784.473013
8192,1219566.836059,32046.000000,467738.292516
16384,1665791.428435,48545.000000,918399.548983
32768,4454302.778626,99620.000000,3052399.743823
65536,560996.666862,23158.000000,0.000000
