frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,839440.979980,33892.000000,17965.443969
4,1157391.205008,49490.000000,8141.729546
8,619592.961646,31672.000000,20357.569550
16,763631.780652,25117.000000,8026.181720
32,1999229.518173,78542.000000,13532.228493
64,1330385.289007,52469.000000,42845.886185
128,2120078.743338,75661.000000,15108.776555
256,1873462.617837,67594.000000,131460.287053
512,1664277.437819,54631.000000,228699.806395
1024,2074664.483421,70325.000000,480978.865947
2048,3360660.130519,112655.000000,427235.899616
4096,2679702.301336,90846.000000,638419.027429
8192,3428421.715586,100190.000000,952001.228118
16384,2598729.054202,86488.000000,1379864.502366
32768,3685550.397577,123207.000000,2804826.772509
65536,1943034.845847,79414.000000,1364058.565626
