frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,920882.488393,25713.000000,20701.073136
4,1107946.354282,30962.000000,3218.000000
8,420781.885401,11771.000000,1363.515310
16,1373582.792976,36822.000000,40879.884356
32,1530837.522434,46362.000000,1743.724175
64,1496138.524579,39644.000000,21667.593729
128,2042534.851843,61748.000000,151817.790390
256,3130175.741302,80044.000000,34688.005838
512,1812444.774761,56632.000000,156698.864118
1024,1298256.390654,42434.000000,146792.204800
2048,1889577.510457,50867.000000,540494.646708
4096,2434120.778889,66832.000000,337581.993585
8192,2597425.093870,77389.000000,1467150.222971
16384,3569864.961393,90862.000000,1233991.643762
32768,3537603.185065,81705.000000,2006347.490469
65536,4829831.108186,129746.000000,4829494.037387
