frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,540190.193122,18997.000000,3774.107047
4,689882.811980,24271.000000,4049.392424
8,842435.608784,31613.000000,4394.296531
16,1231989.783024,39204.000000,44993.429231
32,1214727.732191,36723.000000,48004.266967
64,1678101.798025,48469.000000,36619.570342
128,2238939.550391,70431.000000,172250.357079
256,1693909.695652,44144.000000,158260.380898
512,1803177.712072,55905.000000,197551.751670
1024,1872742.360449,53066.000000,158426.941465
2048,1543061.925756,47935.000000,109547.344057
4096,3561759.088452,95626.000000,780998.960204
8192,4889526.757991,136744.000000,154604.201334
16384,2863775.243107,72150.000000,871000.598402
32768,5255805.162705,126231.000000,2631510.914943
65536,1000074.885415,41750.000000,0.000000
