frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,1466274.226994,50551.000000,18590.443082
4,582885.591228,20351.000000,2883.109606
8,1295792.654814,38865.000000,31526.626572
16,1238739.604333,41221.000000,56700.817075
32,1351744.720838,44366.000000,10379.792387
64,1645249.508552,60620.000000,22951.068472
128,2171368.909399,74003.000000,193041.601441
256,1914010.195729,62851.000000,231645.223488
512,2152439.085241,71602.000000,209430.890121
1024,2445042.399143,84613.000000,424171.370003
2048,2301432.966879,76559.000000,229964.580801
4096,1506103.585765,53320.000000,802191.400686
8192,3735604.775919,111449.000000,918300.063668
16384,1616924.396532,51945.000000,462438.008381
32768,3298506.411145,117983.000000,2235085.795333
65536,6000274.019974,165672.000000,5371364.768588
