frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,568045.813045,20439.000000,564.191457
4,754813.787923,26204.000000,15076.978212
8,871740.321295,33168.000000,7647.476773
16,948006.637060,32079.000000,29877.895374
32,1742120.066602,54953.000000,29149.204037
64,1881427.077214,54244.000000,7020.399134
128,1577368.547041,55572.000000,114161.477500
256,1259893.147363,40663.000000,101888.654074
512,2133315.722460,62909.000000,288168.573595
1024,2344066.969231,74163.000000,199054.689352
2048,2918066.123419,83923.000000,175974.627700
4096,544466.976955,17025.000000,101037.134327
8192,892856.379920,30321.000000,353715.291555
16384,1478868.685113,47892.000000,413334.055070
32768,2979773.948524,85273.000000,824246.189128
65536,56419.001037,4676.000000,0.000000
