frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,940450.323940,22962.000000,20513.868821
4,902493.359482,26206.000000,7275.150926
8,851499.326208,25455.000000,10113.108968
16,1214199.721970,33745.000000,5287.821290
32,2249429.165906,65572.000000,114927.540411
64,1193676.900113,33508.000000,56691.257748
128,1560060.433050,42999.000000,160550.028860
256,2390584.383689,58404.000000,21484.698997
512,2590198.216845,67438.000000,181690.602283
1024,1322382.565341,37100.000000,58791.808026
2048,1326911.304802,39791.000000,309546.735782
4096,1379230.534679,35620.000000,303214.548411
8192,2054364.492765,54438.000000,752182.821385
16384,3616565.043964,90631.000000,2168820.607329
32768,2954984.378492,81757.000000,2260610.249716
65536,4864732.213187,114745.000000,3657552.552599
