frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,606116.201480,19353.000000,24286.484142
4,1352506.676335,43211.000000,19749.689415
8,900606.010727,33604.000000,102.420701
16,1212396.909236,36339.000000,20504.069084
32,1712065.605195,47321.000000,80800.693097
64,1886311.667911,51709.000000,63156.542836
128,1408033.682891,51860.000000,6419.508470
256,1498894.024971,50656.000000,77843.432074
512,2412500.921705,71540.000000,264248.517629
1024,2269180.314461,70574.000000,381319.269885
2048,3242540.741054,91515.000000,206873.527509
4096,1789001.704601,53037.000000,523014.096352
8192,2549067.722669,88391.000000,280137.418748
16384,784665.590076,30202.000000,330275.700914
32768,5737838.886910,170605.000000,3390821.007693
65536,8544061.166341,194179.000000,6153547.648755
