frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,4650017.249315,305852.000000,0.000000
4,3380788.097139,81970.000000,0.000000
8,2553958.032207,64253.000000,0.000000
16,3700576.940578,305602.000000,0.000000
32,3628902.535090,120941.000000,0.000000
64,4502656.909803,106330.000000,0.000000
128,5618799.242458,244681.000000,0.000000
256,5767706.013819,140579.000000,0.000000
512,9553515.751198,220137.000000,0.000000
1024,5780787.528702,145301.000000,0.000000
2048,7546027.923508,288652.000000,0.000000
4096,6869434.981078,159843.000000,0.000000
8192,4545639.963922,107980.000000,0.000000
16384,9967331.594601,247595.000000,0.000000
32768,8386985.490441,208599.000000,0.000000
65536,9771812.883464,223017.000000,0.000000
