frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,1857798.567437,282480.000000,0.000000
4,2066075.246750,282930.000000,0.000000
8,2455997.652863,288857.000000,0.000000
16,3297510.640282,298665.000000,0.000000
32,3411522.881445,295912.000000,0.000000
64,4950237.303917,304435.000000,0.000000
128,2916129.045802,297210.000000,0.000000
256,4668861.158245,300507.000000,0.000000
512,4656261.017076,302874.000000,0.000000
1024,4598439.153941,297931.000000,0.000000
2048,4842453.137662,290773.000000,0.000000
4096,2832463.760613,298381.000000,0.000000
8192,7427311.777733,297358.000000,0.000000
16384,3549926.779164,289002.000000,0.000000
32768,2527073.411322,155230.000000,0.000000
65536,7797676.779452,250113.000000,0.000000
