frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2229758.359995,278792.000000,0.000000
4,2628793.032542,289492.000000,0.000000
8,1820575.785321,301438.000000,0.000000
16,2576034.968052,294375.000000,0.000000
32,5145713.629300,278368.000000,0.000000
64,4100063.265579,287949.000000,0.000000
128,4365914.486241,282624.000000,0.000000
256,3672992.161979,304593.000000,0.000000
512,6018050.625681,301283.000000,0.000000
1024,5935057.772353,261534.000000,0.000000
2048,6870751.865935,247950.000000,0.000000
4096,6954140.103775,258335.000000,0.000000
8192,6156213.905965,290057.000000,0.000000
16384,7548231.923562,299577.000000,0.000000
32768,3746374.595280,240406.000000,0.000000
65536,4231181.238002,171822.000000,0.000000
