frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2849951.588918,280567.000000,0.000000
4,3123965.086824,268857.000000,0.000000
8,1827672.182635,181493.000000,0.000000
16,3617207.324319,306116.000000,0.000000
32,3616432.887054,285351.000000,0.000000
64,4279449.967409,303921.000000,0.000000
128,4677912.142035,304705.000000,0.000000
256,3632692.672488,303650.000000,0.000000
512,4347913.657596,292435.000000,0.000000
1024,4328410.973770,240585.000000,0.000000
2048,4101365.867876,285674.000000,0.000000
4096,8896557.866875,305045.000000,0.000000
8192,5449276.418149,293023.000000,0.000000
16384,6165020.467307,307551.000000,0.000000
32768,3402725.081573,146831.000000,0.000000
65536,2294256.264322,147756.000000,0.000000
