frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,1510712.023250,269913.000000,0.000000
4,2277763.568337,302796.000000,0.000000
8,3202185.292071,298419.000000,0.000000
16,2225007.864474,265344.000000,0.000000
32,3443285.631959,302891.000000,0.000000
64,4386871.093219,302596.000000,0.000000
128,3861108.376878,304878.000000,0.000000
256,3872552.202225,297043.000000,0.000000
512,3564191.237764,305180.000000,0.000000
1024,4697989.764313,305209.000000,0.000000
2048,4868519.229119,289510.000000,0.000000
4096,5814732.312616,304763.000000,0.000000
8192,3593889.231840,279894.000000,0.000000
16384,6682656.733802,295867.000000,0.000000
32768,2483087.630743,128703.000000,0.000000
65536,7169819.539853,304904.000000,0.000000
