frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2118922.410899,150080.000000,21827.721732
4,2869170.347326,81643.000000,49493.112430
8,5898859.382481,125922.000000,121413.333131
16,1762415.078987,55880.000000,57339.543737
32,3218715.249322,276210.000000,182418.121320
64,4119888.973757,121366.000000,25109.366738
128,5087985.016629,244639.000000,227261.341515
256,5742222.271767,261196.000000,721177.122387
512,7180058.869142,194045.000000,563431.403086
1024,5750915.941755,140663.000000,754877.055313
2048,10061208.299977,221431.000000,2339065.090267
4096,6647222.173130,213233.000000,1700764.991287
8192,3121517.488250,91933.000000,853106.268505
16384,6790057.411863,154370.000000,3261251.983208
32768,12450294.542083,272692.000000,4066208.304861
65536,5696618.522336,129427.000000,3072849.674182
