frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,3317786.518126,300990.000000,32402.991235
4,3279355.263376,301672.000000,227175.007151
8,2523572.807023,246849.000000,2344.366439
16,3716939.367238,296829.000000,27963.448643
32,4696662.095865,307390.000000,149486.920742
64,3747977.131468,298241.000000,143747.875616
128,4788542.014213,301219.000000,272310.275866
256,5377950.083580,304170.000000,335010.738640
512,5025400.407752,302290.000000,572607.128685
1024,4914611.397883,302935.000000,713502.259442
2048,4383043.636706,290343.000000,955581.678846
4096,4705381.169964,283145.000000,1156026.449784
8192,3982747.374948,297039.000000,739370.123172
16384,4189983.193213,271214.000000,1355567.110529
32768,3854665.414902,244478.000000,1462729.195813
65536,11664719.505021,303850.000000,10812387.587272
