frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,3160994.160693,71399.000000,97318.795528
4,3849005.181532,91275.000000,17.000000
8,1406532.207811,36059.000000,8361.390973
16,4716093.773562,303932.000000,191087.669505
32,5205653.391314,232717.000000,11534.908409
64,5203428.587393,148414.000000,163469.817569
128,7024507.790767,171150.000000,335536.874126
256,10287069.797108,225713.000000,253864.556969
512,6203918.130858,303947.000000,832606.503651
1024,4440964.147481,106813.000000,1133194.907710
2048,5850475.254093,143568.000000,919573.817197
4096,7041436.497560,188360.000000,1976346.827863
8192,7439971.964144,189901.000000,1570073.048544
16384,10694459.840977,209602.000000,5287223.038642
32768,9662316.864129,228546.000000,5932829.302003
65536,6940155.862106,164114.000000,6937584.649830
