frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2889995.491710,272166.000000,68914.002938
4,3139396.335920,302625.000000,9628.213697
8,3352392.081871,292441.000000,10019.000050
16,3833816.954166,302526.000000,90693.789771
32,3279802.045089,293651.000000,39307.671834
64,3499768.167402,285307.000000,160678.853755
128,4538058.580745,305114.000000,62001.716105
256,4840409.730311,303983.000000,378621.409334
512,4763518.481901,304510.000000,231872.523079
1024,3427419.952141,285426.000000,531915.925699
2048,7286940.397619,305833.000000,2281248.371042
4096,3155014.628098,200857.000000,537625.822734
8192,4396052.722320,297850.000000,778338.128298
16384,3916837.917432,154577.000000,3315968.847980
32768,8005402.136227,305755.000000,4203133.013516
65536,5147164.589412,254525.000000,2840946.124930
