frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2497331.196090,69506.000000,102.489024
4,4393916.623472,164371.000000,89303.035799
8,4349436.300207,283378.000000,131685.205984
16,5177203.987382,304844.000000,182801.215231
32,4827100.013955,251800.000000,185145.042345
64,8712287.674725,282290.000000,454033.687332
128,6889889.853007,151125.000000,423910.189222
256,6988381.924990,165691.000000,466477.554916
512,6746226.161363,196218.000000,25154.842456
1024,5710212.507262,140143.000000,613822.164226
2048,9798746.218179,305208.000000,1479131.618673
4096,4608180.762817,100743.000000,879814.670021
8192,8787087.590593,185599.000000,3040870.600372
16384,8067330.326896,208822.000000,4418336.652888
32768,7798228.874360,194724.000000,4264507.932364
65536,2412236.641720,106611.000000,1321797.709958
