frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,3034310.501810,306777.000000,20155.866268
4,3504301.046147,296620.000000,90282.832781
8,3138859.444272,303007.000000,74974.064496
16,3754300.239810,285242.000000,154233.053727
32,3775858.774673,283139.000000,222992.539086
64,4328872.488614,309564.000000,175490.136697
128,4342798.733695,302349.000000,309594.453040
256,5171035.730618,293869.000000,489868.629972
512,4321880.153143,302144.000000,388613.328090
1024,4883827.540350,298065.000000,401962.092612
2048,3844854.595195,282169.000000,886302.187753
4096,4177927.603695,304420.000000,756419.052842
8192,3867524.832018,221416.000000,1808532.315414
16384,3977468.553713,228387.000000,794162.627750
32768,3233667.947191,210550.000000,1970412.635589
65536,2963327.805367,183569.000000,2356384.229214
