frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2542339.050113,267042.000000,0.000000
4,2392492.680702,188778.000000,0.000000
8,2094741.759255,236081.000000,0.000000
16,4463677.400516,293468.000000,0.000000
32,3522411.728124,298761.000000,0.000000
64,3485875.312468,301726.000000,0.000000
128,5939717.921400,280707.000000,0.000000
256,3102576.133655,291009.000000,0.000000
512,5486441.246944,301257.000000,0.000000
1024,3783801.277516,302666.000000,0.000000
2048,5285264.856603,263344.000000,0.000000
4096,9682019.880809,278205.000000,0.000000
8192,8331255.263120,278038.000000,0.000000
16384,721394.970623,39741.000000,0.000000
32768,3173442.443751,176645.000000,0.000000
65536,1313857.443792,80141.000000,0.000000
