frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2145656.359575,302855.000000,9850.049848
4,1157016.317582,190959.000000,29129.598092
8,3851384.211222,268566.000000,114776.629141
16,3969136.865120,282444.000000,154096.008157
32,4132436.720255,301632.000000,87772.753882
64,5755305.689545,293988.000000,169777.073446
128,5183266.757947,305052.000000,361085.355484
256,3537713.030067,305704.000000,307053.419248
512,5988158.558259,304475.000000,795054.549196
1024,6525908.317458,243557.000000,1212478.683055
2048,5572743.179024,296258.000000,1033195.141615
4096,5893441.026853,279657.000000,1314465.594931
8192,4494282.694002,174552.000000,828754.949417
16384,3557676.617580,293725.000000,1106103.674408
32768,8715731.944614,249059.000000,4851281.322495
65536,1444226.376566,105082.000000,0.000000
