frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2668183.450932,290409.000000,70.964780
4,2495937.929241,254635.000000,69241.356060
8,2757514.394323,277604.000000,22408.132564
16,1267579.206464,179728.000000,18718.048910
32,3915727.388039,294892.000000,198796.568741
64,3442931.766991,305262.000000,59522.905801
128,5030645.755962,304766.000000,508302.629363
256,6356145.897150,304067.000000,546059.236416
512,5577073.759220,285522.000000,460459.134090
1024,4622373.929775,294982.000000,1111669.261051
2048,4545485.967930,266527.000000,618102.459384
4096,3711331.325008,182380.000000,116006.627328
8192,3815156.587415,294583.000000,1024666.256914
16384,3298869.804759,123788.000000,1659695.022441
32768,4195180.012874,281972.000000,1669344.131624
65536,3759989.231917,109290.000000,3592862.987864
