frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2649097.823900,297397.000000,28298.355730
4,2110136.245398,290867.000000,10482.072219
8,4278238.034786,304487.000000,55133.016914
16,3215040.512285,287048.000000,125681.482403
32,4098245.791576,308490.000000,199235.221121
64,2573506.562103,303951.000000,30424.145543
128,4735999.751722,298143.000000,394836.365925
256,4579613.444541,296746.000000,375722.000294
512,3632356.264519,287117.000000,336980.051396
1024,4335770.670798,298914.000000,474202.435224
2048,2927353.916320,253331.000000,438378.035107
4096,5018857.435423,295811.000000,1061651.246570
8192,2643480.914263,249553.000000,619577.364350
16384,6313631.638814,306365.000000,2285117.262499
32768,3233899.551728,268389.000000,829930.128924
65536,7518419.583335,244230.000000,7156225.190601
