frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,3547713.033770,306882.000000,52865.102667
4,2562858.546623,240798.000000,45551.704403
8,3813621.298181,305606.000000,194527.000000
16,3997766.235908,307613.000000,66726.972110
32,4308159.182109,302562.000000,18414.584845
64,3625391.915361,262052.000000,200343.457056
128,4549104.574964,304038.000000,41207.381086
256,2944352.062704,262046.000000,8412.898252
512,5666346.610499,303070.000000,355995.250703
1024,5072630.932019,300713.000000,276137.555644
2048,4678341.720726,302495.000000,189915.898029
4096,4076184.588690,301708.000000,1297630.718496
8192,6391060.525868,305760.000000,1313893.783186
16384,7082415.709359,270571.000000,2400706.356384
32768,3675595.091747,197931.000000,996969.071254
65536,5545833.079513,245906.000000,4456833.335147
