frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,1628477.177813,166953.000000,38161.977189
4,2063047.646040,61935.000000,25111.819150
8,2743351.316670,102578.000000,30790.335204
16,3902160.830291,123036.000000,94904.640745
32,3243267.069030,190027.000000,110287.928066
64,3013985.664763,85302.000000,30591.102922
128,6334398.197889,155589.000000,323147.374695
256,7817165.817482,182457.000000,609152.230557
512,8528690.084365,190408.000000,1098840.420291
1024,3538909.129897,137884.000000,664445.884607
2048,7808841.326346,305557.000000,689734.986109
4096,4261626.973807,110019.000000,1265084.842336
8192,4502455.350610,125582.000000,559055.222745
16384,5715802.957241,133000.000000,2992017.222805
32768,9244589.641665,212108.000000,3975176.884609
65536,4286918.098290,240269.000000,3193992.400801
