frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
1024,95141542.205842,94690655.400311,93727121.788617,92576185.908607,92047056.785714,90854207.693812,1905691.000000,1905691.000000,1978429.000000,2089970.000000,2154596.000000,2154596.000000
128,100645770.311662,100179397.588640,95217014.934648,94382076.776719,93652287.627507,93652287.627507,2028689.000000,2084652.000000,2302227.000000,2302227.000000,2302227.000000,2302227.000000
16384,120117906.273593,120786244.818539,121164566.640340,122935908.478836,122494590.172902,87594208.684897,1173751.000000,1173751.000000,1173751.000000,1173751.000000,1173751.000000,2285150.000000
16,3123581.861583,2495904.022733,1830262.643317,1814799.186442,1036143.897031,998502.902709,115316.000000,188759.000000,324686.000000,421876.000000,469951.000000,687452.000000
2048,9370589.748376,8839803.539271,8566889.981035,8312316.436035,7172038.653954,3678585.287703,276500.000000,337839.000000,377992.000000,398273.000000,491960.000000,1114618.000000
256,226255090.025175,177032251.651185,176030576.624701,176023644.449270,176072727.094051,176023644.449270,2484365.000000,3267547.000000,3299503.000000,3299503.000000,3299503.000000,3299503.000000
2,109192408.994834,91305386.603775,90462432.666636,90233186.762559,90158768.986010,88829567.158883,1231878.000000,2157877.000000,2286701.000000,2286701.000000,2286701.000000,2370966.000000
32768,220379752.496194,215744159.922454,213403271.132952,212652061.150154,209094920.297889,189308622.218346,3158876.000000,3314120.000000,3314120.000000,3314120.000000,3314120.000000,3354011.000000
32,165408279.298799,164829421.034317,164829421.034317,164878840.944028,164878840.944028,164829421.034317,3538864.000000,3538864.000000,3538864.000000,3538864.000000,3538864.000000,3538864.000000
4096,8625987.496424,8581987.867478,8553305.068175,8541921.408498,8541771.459640,4076363.279826,248666.000000,264831.000000,264831.000000,268512.000000,268512.000000,937576.000000
4,91289868.571563,89430255.169794,89236291.796465,89356502.249907,89289138.355319,89158715.383697,2019469.000000,2162630.000000,2171833.000000,2171833.000000,2171833.000000,2171833.000000
512,15819255.405192,15563831.138281,15268738.415188,14091598.876075,13072171.281154,1803422.965366,272312.000000,304764.000000,339142.000000,465730.000000,514972.000000,1026135.000000
64,169213512.401769,168971628.248487,168971628.248487,168971628.248487,168971628.248487,168971628.248487,3271930.000000,3271930.000000,3271930.000000,3271930.000000,3271930.000000,3271930.000000
65536,135422960.528157,135424636.227688,135399109.012981,135366074.896430,135326738.493048,135323501.221019,3390022.000000,3390022.000000,3390022.000000,3390022.000000,3390022.000000,3390022.000000
8192,252991819.749790,253143474.144204,252451922.982289,194316731.908970,196002405.726958,189227247.625229,2441013.000000,2441013.000000,2441013.000000,3501102.000000,3501102.000000,3566320.000000
8,93776183.146721,91245018.961209,90271399.458778,90169374.593689,89807211.871443,89807211.871443,2103305.000000,2256185.000000,2266816.000000,2266816.000000,2266816.000000,2266816.000000
