frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
1024,94868922.959847,90257248.988013,90331338.173448,88766677.623813,87889285.301971,87690193.169058,2025391.000000,2227019.000000,2227019.000000,2227019.000000,2227019.000000,2247845.000000
128,6349663.216551,6194951.136775,5942568.456034,5740771.284673,4585997.763378,1571672.841544,127230.000000,151147.000000,188364.000000,249284.000000,293507.000000,864162.000000
16384,239842316.079705,238843862.161933,238643583.016105,223111595.093640,202941825.105895,202612017.056226,3392993.000000,3530659.000000,3530659.000000,3647666.000000,3776424.000000,3776424.000000
16,91341157.136054,89291563.464327,88980990.670676,88968786.406316,88977333.512273,88977333.512273,2172844.000000,2172844.000000,2210783.000000,2210783.000000,2210783.000000,2210783.000000
2048,126706202.998327,114208364.198330,113758009.225897,114938961.221450,125649783.086139,100794330.130567,1264128.000000,1955423.000000,2006097.000000,2006097.000000,1263850.000000,2337016.000000
256,103744569.020987,103915458.106438,100079623.644191,98650078.411659,97038497.455128,96644840.213325,2010262.000000,2010262.000000,2212891.000000,2240863.000000,2248898.000000,2248898.000000
2,93960985.737293,93239058.006017,91314510.834779,90303574.658770,90302793.900344,90443838.350729,2003990.000000,2050667.000000,2117448.000000,2239131.000000,2239131.000000,2239131.000000
32768,12351651.811222,12349863.838995,12284606.360239,12179587.556544,12199409.449821,12405113.808181,361502.000000,361502.000000,370222.000000,387403.000000,394772.000000,573235.000000
32,95620443.631977,94735958.952948,93431589.009835,92468208.781590,92457438.852086,91890149.638821,2085282.000000,2132333.000000,2191184.000000,2225303.000000,2225303.000000,2225303.000000
4096,102578222.838298,102841176.627400,103198328.428740,103834472.881142,104769784.131524,106163973.395939,1938207.000000,1938207.000000,1938207.000000,1938207.000000,1938207.000000,2133768.000000
4,164534336.230535,163858742.594895,163858742.594895,163858742.594895,163858742.594895,163858742.594895,3382883.000000,3382883.000000,3382883.000000,3382883.000000,3382883.000000,3382883.000000
512,9334694.391064,9159716.198343,9043645.239179,8224844.009969,7799442.841095,1440725.131697,145784.000000,167710.000000,172477.000000,278656.000000,329856.000000,1011438.000000
64,8484463.928928,7901896.130431,7007214.362978,7583217.428611,2953096.789722,2168955.873286,282871.000000,282871.000000,332312.000000,488771.000000,618829.000000,1070828.000000
65536,277261824.498797,277877699.010960,278080920.210942,277848310.995799,276520046.916225,230535641.701089,2569797.000000,2569797.000000,2569797.000000,2569797.000000,2569797.000000,3114959.000000
8192,86212451.593377,85436348.833718,83545036.490943,82000686.793115,78834860.747185,71313280.687099,1929713.000000,1929713.000000,1929713.000000,1929713.000000,1984154.000000,2178542.000000
8,2721552.123421,2156090.744021,1795579.873000,1206398.805758,1332786.396693,1332843.352923,99164.000000,125261.000000,156568.000000,395325.000000,1151111.000000,1151111.000000
