frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
1024,110981344.113825,110802303.069298,109125116.305523,109119307.185237,105253988.452775,105720863.553434,2061577.000000,2061577.000000,2061577.000000,2061577.000000,2264618.000000,2307708.000000
128,12422919.397094,12288514.098482,11570175.748291,9534952.959479,7405410.637737,2225331.255059,301843.000000,293797.000000,318732.000000,414919.000000,524577.000000,778501.000000
16384,128729204.912502,128694178.167519,127775593.734595,126877913.439842,126802856.270056,126802856.270056,3651328.000000,3651328.000000,3651328.000000,3651328.000000,3651328.000000,3651328.000000
16,167402788.798303,166990518.231916,167093393.060401,167093393.060401,167093393.060401,167093393.060401,3336445.000000,3336445.000000,3336445.000000,3336445.000000,3336445.000000,3336445.000000
2048,4411558.865119,4358376.360444,4452573.010965,4335667.537815,4240890.219592,2469174.918607,91432.000000,95085.000000,99380.000000,103143.000000,137498.000000,930996.000000
256,3290618.841676,3219079.876887,3078127.577546,2895637.133379,2809673.292443,1001508.161568,123466.000000,148435.000000,201067.000000,220965.000000,237942.000000,542380.000000
2,91906615.009742,90356381.772113,89732012.552137,88944036.484881,89775844.838191,88749158.601794,2101098.000000,2206631.000000,2252113.000000,2310166.000000,2252113.000000,2310166.000000
32768,9936596.954133,9866511.472880,9826076.164938,9530378.679060,9201920.358371,7576181.750285,226058.000000,230018.000000,231768.000000,239213.000000,249831.000000,562277.000000
32,4676059.227887,4609436.075028,4383567.780942,3509005.597756,3133249.584377,1169648.104290,172428.000000,221356.000000,196689.000000,387270.000000,387270.000000,823686.000000
4096,88733098.400023,89133662.256241,90109772.463761,90909574.134447,88614584.051813,84295668.152029,2100856.000000,2100856.000000,2100856.000000,2100856.000000,2154892.000000,2257364.000000
4,2283669.844054,1955875.050238,1685502.268610,1285021.093605,1206111.057711,1206140.499701,133321.000000,194424.000000,208389.000000,471716.000000,883471.000000,883471.000000
512,160566472.058700,159473821.841921,158502420.187965,158502420.187965,158502420.187965,158502420.187965,3410775.000000,3410775.000000,3410775.000000,3410775.000000,3410775.000000,3410775.000000
64,8500068.687678,8248110.217230,7486810.704615,4927460.102809,2188431.968805,2036860.685047,160104.000000,160104.000000,236054.000000,395790.000000,816255.000000,966233.000000
65536,117812616.868984,117481755.789709,117203160.996747,117151500.238159,116260821.181474,74695692.098001,1275152.000000,1275152.000000,1275152.000000,1275152.000000,1275152.000000,2243903.000000
8192,139800926.737636,137393049.349745,136587898.616758,134027990.544554,133403895.131715,132918185.201317,3373026.000000,3458325.000000,3458325.000000,3473897.000000,3473897.000000,3473897.000000
8,168300455.726865,168300455.726865,168300455.726865,168300455.726865,168300455.726865,168300455.726865,3244184.000000,3244184.000000,3244184.000000,3244184.000000,3244184.000000,3244184.000000
