frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
1024,3269813.338059,3215906.814919,3169537.889992,3036268.214038,2527575.436372,1244541.872549,109798.000000,132841.000000,183652.000000,203209.000000,299174.000000,580382.000000
128,171696362.476623,169777201.527140,169851264.966797,169703693.574002,169703693.574002,169851264.966797,3432250.000000,3538790.000000,3538790.000000,3538790.000000,3538790.000000,3538790.000000
16384,6659796.960923,6603092.248368,6612641.644684,6625205.469682,6371841.029833,8507721.767590,237877.000000,240879.000000,240879.000000,240879.000000,257836.000000,175973.000000
16,167545644.957707,167195118.027439,167195118.027439,167195118.027439,167195118.027439,167195118.027439,3335163.000000,3335163.000000,3335163.000000,3335163.000000,3335163.000000,3335163.000000
2048,108152779.896140,107989241.467965,104735905.723233,101706422.363371,99386301.675259,87618275.383524,1944474.000000,1944474.000000,2101581.000000,2222939.000000,2222939.000000,2405035.000000
256,3694222.769364,3620114.182863,3649386.838769,3566676.232559,2381749.955872,958024.424083,175211.000000,176720.000000,175211.000000,156611.000000,207264.000000,456151.000000
2,4245847.882794,4055097.235858,3321796.609761,2729539.236026,2670718.351670,1436123.224439,127241.000000,162950.000000,230851.000000,491165.000000,586686.000000,1078799.000000
32768,5419491.006945,5076737.717188,4958939.992609,5386100.978345,5066294.450702,3681029.861829,322740.000000,322740.000000,322740.000000,322740.000000,322740.000000,1111163.000000
32,1863823.904678,1783867.509077,1524758.623335,1285758.254490,839009.048158,839964.610868,76613.000000,73582.000000,150640.000000,176373.000000,519878.000000,519878.000000
4096,103075742.552322,103439899.140256,103841929.422054,104440485.478122,100196082.934974,97095942.675611,1980672.000000,1980672.000000,1980672.000000,1980672.000000,2186530.000000,2186530.000000
4,167375247.796021,167375247.796021,167375247.796021,167375247.796021,167375247.796021,167375247.796021,3478688.000000,3478688.000000,3478688.000000,3478688.000000,3478688.000000,3478688.000000
512,7423885.099982,7317601.215000,6908115.880412,6954071.081189,5092064.033258,2053701.628452,166526.000000,167703.000000,198185.000000,210416.000000,345498.000000,842805.000000
64,88612695.435375,88105567.809062,88258299.318013,88247388.356577,88645486.583880,88137180.415960,2061220.000000,2061220.000000,2109878.000000,2109878.000000,2109878.000000,2109878.000000
65536,204228229.559861,203943530.365919,203715445.708295,203389074.685140,203020993.990115,196580481.033385,2751329.000000,2751329.000000,2751329.000000,2751329.000000,2751329.000000,3509349.000000
8192,219030308.012859,219711877.413414,220331394.188658,221769699.491999,222911558.899659,222084094.661749,3082086.000000,3082086.000000,3082086.000000,3082086.000000,3273501.000000,3380702.000000
8,110520928.637459,92151968.556565,91938737.336816,92103971.068016,92131551.537481,91027692.950422,1159509.000000,2211531.000000,2211531.000000,2221636.000000,2221636.000000,2260717.000000
