frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
16384,619866.039100,632691.899828,632691.509909,632691.509909,632691.509909,632691.509909,17731.000000,17731.000000,17731.000000,17731.000000,17731.000000,17731.000000
16,585653.186672,587223.434151,587223.434151,587223.434151,587223.434151,587223.434151,11882.000000,8785.000000,8785.000000,8785.000000,8785.000000,8785.000000
8,642901.650075,645573.494081,645573.494081,645573.494081,645591.593980,645573.494081,12473.000000,10568.000000,10568.000000,10568.000000,10568.000000,10568.000000
65536,1366023.429194,1366023.222445,1366022.533286,1366022.430227,1366022.497576,1366022.430227,24844.000000,24844.000000,24844.000000,24844.000000,24844.000000,24844.000000
8192,801249.622720,804818.948864,805097.856662,805097.856662,805097.856662,805097.856662,19669.000000,16667.000000,16667.000000,16667.000000,16667.000000,16667.000000
512,737549.882369,744268.893539,744268.893539,744268.893539,744268.893539,744268.893539,13884.000000,13024.000000,13024.000000,13024.000000,13024.000000,13024.000000
4,653213.944804,654391.006060,654391.006060,654397.242802,654397.242802,654391.006060,11024.000000,11024.000000,11024.000000,11024.000000,11024.000000,11024.000000
2,587911.698935,587911.698935,589265.682524,589265.682524,589265.682524,589265.682524,10421.000000,10421.000000,8458.000000,8458.000000,8458.000000,8458.000000
128,835893.414390,837601.864401,837601.864401,837601.864401,837601.864401,837601.864401,14522.000000,14522.000000,14522.000000,14522.000000,14522.000000,14522.000000
64,868813.409958,868851.174908,868851.174908,868851.174908,868851.174908,868851.174908,13721.000000,13721.000000,13721.000000,13721.000000,13721.000000,13721.000000
32,946945.216226,947627.471068,947627.471068,947627.471068,947683.137264,947627.471068,17044.000000,17044.000000,17044.000000,17044.000000,17044.000000,17044.000000
4096,1637482.075841,1652707.565031,1652707.565031,1652707.565031,1652707.565031,1652707.565031,29155.000000,29155.000000,29155.000000,29155.000000,29155.000000,29155.000000
32768,1626532.997485,1639310.887496,1643992.651411,1643992.651411,1643998.558300,1643992.651411,37508.000000,37508.000000,37508.000000,37508.000000,37508.000000,37508.000000
256,1510327.726536,1524422.274636,1524422.274636,1524422.274636,1524422.274636,1524422.274636,25400.000000,25400.000000,25400.000000,25400.000000,25400.000000,25400.000000
2048,1305445.819515,1322351.037447,1326145.616965,1326145.616965,1326145.616965,1326145.616965,20584.000000,20584.000000,20584.000000,20584.000000,20584.000000,20584.000000
1024,1498584.265354,1522961.746336,1535222.682326,1535222.682326,1535096.072653,1535222.682326,28839.000000,25752.000000,25752.000000,25752.000000,25752.000000,25752.000000
