frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
65536,698483.656560,769277.659078,770561.472742,770597.875621,770597.875621,770597.875621,46722.000000,26638.000000,26638.000000,26638.000000,26638.000000,26638.000000
8,483958.090805,484278.809282,484278.809282,484278.809282,484278.809282,484278.809282,10434.000000,10434.000000,10434.000000,10434.000000,10434.000000,10434.000000
32,492236.172048,493222.438826,493222.438826,493222.438826,493222.438826,493222.438826,11168.000000,11168.000000,11168.000000,11168.000000,11168.000000,11168.000000
16,621757.590280,621757.590280,621757.590280,621757.590280,621757.590280,621757.590280,12948.000000,12948.000000,12948.000000,12948.000000,12948.000000,12948.000000
4,713966.569293,713924.353410,713968.423791,713968.423791,713966.569293,713924.353410,12490.000000,12490.000000,12490.000000,12490.000000,12490.000000,12490.000000
2,925737.020434,932695.473469,932695.473469,932695.473469,932718.111540,932695.473469,15389.000000,13920.000000,13920.000000,13920.000000,13920.000000,13920.000000
128,1227236.753055,1235400.993062,1235857.759965,1235857.759965,1235844.042582,1235857.759965,22028.000000,22028.000000,22028.000000,22028.000000,22028.000000,22028.000000
512,1142036.761854,1144731.500960,1154608.998590,1154608.998590,1154591.111570,1154608.998590,23154.000000,22901.000000,21600.000000,21600.000000,21600.000000,21600.000000
256,1122545.710921,1123034.072956,1123034.072956,1123034.072956,1123034.072956,1123034.072956,22059.000000,22059.000000,22059.000000,22059.000000,22059.000000,22059.000000
2048,1019894.955532,1028234.457783,1028248.184001,1028248.184001,1028292.208671,1028248.184001,21332.000000,15517.000000,15517.000000,15517.000000,15517.000000,15517.000000
1024,1306589.688431,1307708.987387,1307708.987387,1307708.987387,1307708.987387,1307708.987387,24006.000000,24006.000000,24006.000000,24006.000000,24006.000000,24006.000000
64,1125461.951711,1132491.115776,1132491.115776,1132491.115776,1132491.115776,1132491.115776,19057.000000,16294.000000,16294.000000,16294.000000,16294.000000,16294.000000
4096,1451615.193767,1462428.863070,1481882.117685,1481882.117685,1481842.914330,1481882.117685,24507.000000,24507.000000,24507.000000,24507.000000,24507.000000,24507.000000
8192,1834132.197050,1894763.545520,1897027.167794,1897027.167794,1897027.167794,1897155.696286,33557.000000,32027.000000,32027.000000,32027.000000,32027.000000,32027.000000
16384,2544456.090286,2594921.857701,2594921.857701,2594921.857701,2594828.451137,2594921.857701,49301.000000,48819.000000,48819.000000,48819.000000,48819.000000,48819.000000
32768,3453034.354649,3635999.857989,3636735.409705,3636735.409705,3636735.503028,3636735.409705,66112.000000,63470.000000,63470.000000,63470.000000,63470.000000,63470.000000
