frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
8,146056.157032,146299.211245,146056.157032,146056.157032,146056.157032,146056.157032,4859.000000,4859.000000,4859.000000,4859.000000,4859.000000,4859.000000
16,365847.206648,365847.206648,365847.206648,365847.206648,365847.206648,365847.206648,6679.000000,6679.000000,6679.000000,6679.000000,6679.000000,6679.000000
256,1031355.780509,1023407.874674,1031355.780509,1031355.780509,1031355.780509,1031355.780509,16015.000000,18661.000000,16015.000000,16015.000000,16015.000000,16015.000000
32,632060.688402,632060.688402,632060.688402,632060.688402,632060.688402,632060.688402,12036.000000,12036.000000,12036.000000,12036.000000,12036.000000,12036.000000
64,961983.182747,961983.182747,961983.182747,961983.182747,961983.182747,961983.182747,14471.000000,14471.000000,14471.000000,14471.000000,14471.000000,14471.000000
2,627613.096539,627613.096539,627613.096539,627613.096539,627613.096539,627613.096539,9369.000000,9369.000000,9369.000000,9369.000000,9369.000000,9369.000000
16384,2122513.797545,2104241.067452,2122513.797545,2122513.797545,2122513.797545,2122513.797545,32828.000000,34276.000000,32828.000000,32828.000000,32828.000000,32828.000000
4,735512.384393,735512.384393,735512.384393,735512.384393,735512.384393,735512.384393,12450.000000,12450.000000,12450.000000,12450.000000,12450.000000,12450.000000
512,1030710.303995,1030179.580289,1030710.303995,1030710.303995,1030710.303995,1030710.303995,18902.000000,18902.000000,18902.000000,18902.000000,18902.000000,18902.000000
4096,1415573.077403,1415573.077403,1415573.077403,1415573.077403,1415573.077403,1415573.077403,24025.000000,24025.000000,24025.000000,24025.000000,24025.000000,24025.000000
2048,1576071.194437,1569001.504089,1576071.194437,1576071.194437,1576071.194437,1576071.194437,26035.000000,26035.000000,26035.000000,26035.000000,26035.000000,26035.000000
1024,1275359.069824,1274381.548031,1275359.069824,1275359.069824,1275359.069824,1275359.069824,19771.000000,19771.000000,19771.000000,19771.000000,19771.000000,19771.000000
8192,1137040.847075,1129820.399318,1137040.847075,1137040.847075,1137040.847075,1137040.847075,18854.000000,19190.000000,18854.000000,18854.000000,18854.000000,18854.000000
128,1145302.416787,1145302.416787,1145302.416787,1145302.416787,1145302.416787,1145302.416787,17540.000000,17540.000000,17540.000000,17540.000000,17540.000000,17540.000000
32768,1563002.725635,1563002.725635,1563002.725635,1563002.725635,1563002.725635,1563002.725635,28462.000000,28462.000000,28462.000000,28462.000000,28462.000000,28462.000000
65536,2833902.056190,2799812.416939,2808030.919336,2833902.056190,2833902.056190,2833902.056190,43310.000000,48077.000000,51821.000000,43310.000000,43310.000000,43310.000000
