frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
8,275349.136875,275349.136875,275349.136875,275349.136875,275349.136875,275349.136875,6451.000000,6451.000000,6451.000000,6451.000000,6451.000000,6451.000000
2,434665.501403,434665.501403,434665.501403,434665.501403,434665.501403,434665.501403,8493.000000,8493.000000,8493.000000,8493.000000,8493.000000,8493.000000
4,258512.045775,258512.045775,258512.045775,258512.045775,258512.045775,258512.045775,4291.000000,4291.000000,4291.000000,4291.000000,4291.000000,4291.000000
8192,498735.606995,497446.666005,497446.666005,497446.666005,497446.666005,497446.666005,11011.000000,9593.000000,9593.000000,9593.000000,9593.000000,9593.000000
32,637341.754538,637341.754538,637341.754538,637341.754538,637341.754538,637341.754538,12825.000000,12825.000000,12825.000000,12825.000000,12825.000000,12825.000000
64,752549.439925,752549.439925,752549.439925,752549.439925,752549.439925,752549.439925,12809.000000,12809.000000,12809.000000,12809.000000,12809.000000,12809.000000
16,669643.735907,669643.735907,669643.735907,669643.735907,669643.735907,669643.735907,12332.000000,12332.000000,12332.000000,12332.000000,12332.000000,12332.000000
32768,1540683.245717,1540683.245717,1540683.245717,1540683.245717,1540683.245717,1540683.245717,34047.000000,34047.000000,34047.000000,34047.000000,34047.000000,34047.000000
2048,879150.808293,879150.808293,879150.808293,879150.808293,879150.808293,879150.808293,19014.000000,19014.000000,19014.000000,19014.000000,19014.000000,19014.000000
65536,1891067.491650,1891067.491650,1891067.491650,1891067.491650,1891067.491650,1891067.491650,43343.000000,43343.000000,43343.000000,43343.000000,43343.000000,43343.000000
128,1162196.627047,1162196.627047,1162196.627047,1162196.627047,1162196.627047,1162196.627047,19799.000000,19799.000000,19799.000000,19799.000000,19799.000000,19799.000000
256,1017282.271567,1017282.271567,1017282.271567,1017282.271567,1017282.271567,1017282.271567,15703.000000,15703.000000,15703.000000,15703.000000,15703.000000,15703.000000
512,1136884.179129,1136884.179129,1136884.179129,1136884.179129,1136884.179129,1136884.179129,19409.000000,19409.000000,19409.000000,19409.000000,19409.000000,19409.000000
4096,1436382.034541,1436382.034541,1436382.034541,1436382.034541,1436382.034541,1436382.034541,28054.000000,28054.000000,28054.000000,28054.000000,28054.000000,28054.000000
1024,1429611.658441,1429611.658441,1429611.658441,1429611.658441,1429611.658441,1429611.658441,22304.000000,22304.000000,22304.000000,22304.000000,22304.000000,22304.000000
16384,2151321.079532,2150166.566728,2150166.566728,2150166.566728,2150166.566728,2150166.566728,35580.000000,35334.000000,35334.000000,35334.000000,35334.000000,35334.000000
