frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode3_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode5_maximum_flow_time,Dynamic_njobs100_mode6_maximum_flow_time
2,127502.358821,127502.358821,127502.358821,127502.358821,127502.358821,127502.358821,3840.000000,3840.000000,3840.000000,3840.000000,3840.000000,3840.000000
65536,913421.455635,913421.246410,913421.358502,913421.358502,913421.358502,913421.273094,21028.000000,21028.000000,21028.000000,21028.000000,21028.000000,21028.000000
8,264389.429197,264389.429197,264389.429197,264389.429197,264389.429197,264389.429197,4646.000000,4646.000000,4646.000000,4646.000000,4646.000000,4646.000000
16,336489.830579,336489.830579,336489.830579,336489.830579,336489.830579,336489.830579,5800.000000,5800.000000,5800.000000,5800.000000,5800.000000,5800.000000
4,409871.741084,409871.741084,409871.741084,409871.741084,409871.741084,409871.741084,7196.000000,7196.000000,7196.000000,7196.000000,7196.000000,7196.000000
16384,852745.908533,852745.908533,852745.908533,852745.908533,852745.908533,852745.908533,21010.000000,21010.000000,21010.000000,21010.000000,21010.000000,21010.000000
512,1048214.474833,1048214.474833,1048214.474833,1048214.474833,1048214.474833,1048214.474833,19752.000000,19752.000000,19752.000000,19752.000000,19752.000000,19752.000000
1024,1251905.220323,1251905.220323,1251905.220323,1251905.220323,1251905.220323,1251905.220323,21857.000000,21857.000000,21857.000000,21857.000000,21857.000000,21857.000000
32,777403.523919,777403.523919,777403.523919,777403.523919,777403.523919,777403.523919,12326.000000,12326.000000,12326.000000,12326.000000,12326.000000,12326.000000
128,1130570.729169,1130570.729169,1130570.729169,1130570.729169,1130570.729169,1130570.729169,18663.000000,18663.000000,18663.000000,18663.000000,18663.000000,18663.000000
256,1110980.581022,1110980.581022,1110980.581022,1110980.581022,1110980.581022,1110980.581022,17505.000000,17505.000000,17505.000000,17505.000000,17505.000000,17505.000000
64,1147371.423692,1147371.423692,1147371.423692,1147371.423692,1147371.423692,1147371.423692,17889.000000,17889.000000,17889.000000,17889.000000,17889.000000,17889.000000
2048,1331349.934654,1331349.934654,1331349.934654,1331349.934654,1331349.934654,1331349.934654,23431.000000,23431.000000,23431.000000,23431.000000,23431.000000,23431.000000
4096,764207.408214,764691.010995,764691.010995,764691.010995,764691.010995,764691.010995,12703.000000,12703.000000,12703.000000,12703.000000,12703.000000,12703.000000
8192,1480956.658118,1480948.698841,1480949.223543,1480956.658118,1480956.658118,1480948.698841,30197.000000,30197.000000,30197.000000,30197.000000,30197.000000,30197.000000
32768,2593329.691716,2593329.691716,2593329.691716,2593329.691716,2593329.691716,2593329.691716,39134.000000,39134.000000,39134.000000,39134.000000,39134.000000,39134.000000
