frequency,Dynamic_njobs500_mode0_L2_norm_flow_time,Dynamic_njobs500_mode1_L2_norm_flow_time,Dynamic_njobs500_mode2_L2_norm_flow_time,Dynamic_njobs500_mode4_L2_norm_flow_time,Dynamic_njobs500_mode8_L2_norm_flow_time,Dynamic_njobs500_mode16_L2_norm_flow_time,Dynamic_njobs500_mode0_maximum_flow_time,Dynamic_njobs500_mode1_maximum_flow_time,Dynamic_njobs500_mode2_maximum_flow_time,Dynamic_njobs500_mode4_maximum_flow_time,Dynamic_njobs500_mode8_maximum_flow_time,Dynamic_njobs500_mode16_maximum_flow_time
8192,899988.893151,899988.893151,899988.893151,899988.893151,899988.893151,899988.893151,20697.000000,20697.000000,20697.000000,20697.000000,20697.000000,20697.000000
4,367115.872589,367115.872589,367115.872589,367115.872589,367115.872589,367115.872589,26669.000000,26669.000000,26669.000000,26669.000000,26669.000000,26669.000000
4096,927782.835129,927782.835129,927782.835129,927782.835129,927782.835129,927782.835129,25865.000000,25865.000000,25865.000000,25865.000000,25865.000000,25865.000000
16,536788.188651,536788.188651,536788.188651,536788.188651,536788.188651,536788.188651,9711.000000,9711.000000,9711.000000,9711.000000,9711.000000,9711.000000
8,604090.679980,604090.679980,604090.679980,604090.679980,604090.679980,604090.679980,20967.000000,20967.000000,20967.000000,20967.000000,20967.000000,20967.000000
256,779757.094940,779757.094940,779757.094940,779757.094940,779757.094940,779757.094940,28191.000000,28191.000000,28191.000000,28191.000000,28191.000000,28191.000000
32,836042.763599,836042.763599,836042.763599,836042.763599,836042.763599,836042.763599,28052.000000,28052.000000,28052.000000,28052.000000,28052.000000,28052.000000
128,1419094.225852,1419094.225852,1419094.225852,1419094.225852,1419094.225852,1419094.225852,27037.000000,27037.000000,27037.000000,27037.000000,27037.000000,27037.000000
2,817452.417062,817452.417062,817452.417062,817452.417062,817452.417062,817452.417062,27236.000000,27236.000000,27236.000000,27236.000000,27236.000000,27236.000000
64,1103144.213789,1103144.213789,1103144.213789,1103144.213789,1103144.213789,1103144.213789,24623.000000,24623.000000,24623.000000,24623.000000,24623.000000,24623.000000
16384,1083085.730164,1083085.730164,1083085.730164,1083085.730164,1083085.730164,1083085.730164,14553.000000,14553.000000,14553.000000,14553.000000,14553.000000,14553.000000
1024,1415074.442421,1415074.442421,1415074.442421,1415074.442421,1415074.442421,1415074.442421,26428.000000,26428.000000,26428.000000,26428.000000,26428.000000,26428.000000
512,1366941.811471,1366941.811471,1366941.811471,1366941.811471,1366941.811471,1366941.811471,24698.000000,24698.000000,24698.000000,24698.000000,24698.000000,24698.000000
2048,1396480.328706,1396480.328706,1396480.328706,1396480.328706,1396480.328706,1396480.328706,26092.000000,26092.000000,26092.000000,26092.000000,26092.000000,26092.000000
65536,3522639.568471,3522639.568471,3522639.568471,3522639.568471,3522639.568471,3522639.568471,63735.000000,63735.000000,63735.000000,63735.000000,63735.000000,63735.000000
32768,3081298.882172,3081298.882172,3081298.882172,3081298.882172,3081298.882172,3081298.882172,43444.000000,43444.000000,43444.000000,43444.000000,43444.000000,43444.000000
