frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
64,1188983.277746,1188983.277746,1188983.277746,1188983.277746,1188983.277746,1188983.277746,17416.000000,17416.000000,17416.000000,17416.000000,17416.000000,17416.000000
32768,293033.996970,292724.993294,293033.996970,293033.996970,293033.996970,293033.996970,7870.000000,10369.000000,7870.000000,7870.000000,7870.000000,7870.000000
2,250553.711186,250553.711186,250553.711186,250553.711186,250553.711186,250553.711186,4368.000000,4368.000000,4368.000000,4368.000000,4368.000000,4368.000000
4,553343.947833,553343.947833,553343.947833,553343.947833,553343.947833,553343.947833,11721.000000,11721.000000,11721.000000,11721.000000,11721.000000,11721.000000
16384,1152024.009406,1152024.009406,1152024.009406,1152024.009406,1152024.009406,1152024.009406,22584.000000,22584.000000,22584.000000,22584.000000,22584.000000,22584.000000
16,473176.528605,473176.528605,473176.528605,473176.528605,473176.528605,473176.528605,10307.000000,10307.000000,10307.000000,10307.000000,10307.000000,10307.000000
512,510530.832598,510530.832598,510530.832598,510530.832598,510530.832598,510530.832598,9798.000000,9798.000000,9798.000000,9798.000000,9798.000000,9798.000000
1024,772787.475742,772787.475742,772787.475742,772787.475742,772787.475742,772787.475742,11725.000000,11725.000000,11725.000000,11725.000000,11725.000000,11725.000000
128,1248097.923377,1248094.124481,1248097.923377,1248097.923377,1248097.923377,1248097.923377,18713.000000,18713.000000,18713.000000,18713.000000,18713.000000,18713.000000
4096,900280.523950,900280.523950,900280.523950,900280.523950,900280.523950,900280.523950,15138.000000,15138.000000,15138.000000,15138.000000,15138.000000,15138.000000
8,640525.522871,640525.522871,640525.522871,640525.522871,640525.522871,640525.522871,12032.000000,12032.000000,12032.000000,12032.000000,12032.000000,12032.000000
32,764171.079326,764171.079326,764171.079326,764171.079326,764171.079326,764171.079326,12971.000000,12971.000000,12971.000000,12971.000000,12971.000000,12971.000000
2048,1061842.348898,1061842.348898,1061842.348898,1061842.348898,1061842.348898,1061842.348898,20922.000000,20922.000000,20922.000000,20922.000000,20922.000000,20922.000000
256,1345175.123237,1345175.123237,1345175.123237,1345175.123237,1345175.123237,1345175.123237,22905.000000,22905.000000,22905.000000,22905.000000,22905.000000,22905.000000
8192,2006049.111352,2006049.111352,2006049.111352,2006049.111352,2006049.111352,2006049.111352,38976.000000,38976.000000,38976.000000,38976.000000,38976.000000,38976.000000
65536,4328336.067538,4328336.067538,4328336.067538,4328336.067538,4328336.067538,4328336.067538,65719.000000,65719.000000,65719.000000,65719.000000,65719.000000,65719.000000
