frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
32,952941.002160,916613.493663,952021.482269,952941.002160,952941.002160,952941.002160,18600.000000,20721.000000,18600.000000,18600.000000,18600.000000,18600.000000
2,442301.247218,435646.258205,441579.888644,442301.247218,442301.247218,442301.247218,7478.000000,9499.000000,7478.000000,7478.000000,7478.000000,7478.000000
4,295144.028769,293286.469673,294629.084410,295144.028769,295144.028769,295144.028769,4707.000000,8683.000000,5858.000000,4707.000000,4707.000000,4707.000000
8,681703.551048,662410.029285,676757.661550,681703.551048,681703.551048,681703.551048,11060.000000,20676.000000,12169.000000,11060.000000,11060.000000,11060.000000
16,901181.490619,867844.682056,897432.629737,901181.490619,901181.490619,901181.490619,15121.000000,19176.000000,15121.000000,15121.000000,15121.000000,15121.000000
128,1134944.748646,1099523.541811,1127554.724654,1134944.748646,1134944.748646,1134944.748646,17366.000000,21108.000000,17522.000000,17366.000000,17366.000000,17366.000000
256,1035862.373858,995796.589867,1019064.552530,1035862.373858,1035862.373858,1035862.373858,17567.000000,17567.000000,17567.000000,17567.000000,17567.000000,17567.000000
512,1174576.931184,1126735.173773,1164150.476535,1172773.452249,1174576.931184,1174576.931184,19565.000000,21819.000000,19565.000000,19565.000000,19565.000000,19565.000000
8192,859240.500620,825966.079654,845602.127483,858352.055160,859240.500620,859240.500620,15449.000000,18345.000000,17787.000000,15449.000000,15449.000000,15449.000000
1024,1136959.563200,1097556.196378,1114741.423083,1133136.286448,1136959.563200,1136959.563200,20618.000000,43430.000000,38948.000000,20618.000000,20618.000000,20618.000000
64,1216071.961346,1168852.970935,1214442.227393,1216071.961346,1216071.961346,1216071.961346,21733.000000,22434.000000,21733.000000,21733.000000,21733.000000,21733.000000
16384,1415995.851286,1343365.309979,1391111.644950,1415995.851286,1415995.851286,1415995.851286,25199.000000,27614.000000,25199.000000,25199.000000,25199.000000,25199.000000
65536,2169501.481653,2068793.601857,2122521.790713,2169501.481653,2169501.481653,2169501.481653,36919.000000,40054.000000,38490.000000,36919.000000,36919.000000,36919.000000
2048,1951444.217645,1842558.994321,1913709.364150,1935767.625432,1938526.872874,1951444.217645,29647.000000,33993.000000,29647.000000,29647.000000,29647.000000,29647.000000
4096,2064225.718283,1971628.161060,2015812.767644,2043791.377314,2055971.431391,2064225.718283,29150.000000,42212.000000,29908.000000,29150.000000,29150.000000,29150.000000
32768,2688835.157443,2565322.439943,2643473.761377,2666593.460667,2688835.157443,2688835.157443,34550.000000,49109.000000,44578.000000,38528.000000,34550.000000,34550.000000
