frequency,Dynamic_njobs100_mode0_L2_norm_flow_time,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode8_L2_norm_flow_time,Dynamic_njobs100_mode16_L2_norm_flow_time,Dynamic_njobs100_mode0_maximum_flow_time,Dynamic_njobs100_mode1_maximum_flow_time,Dynamic_njobs100_mode2_maximum_flow_time,Dynamic_njobs100_mode4_maximum_flow_time,Dynamic_njobs100_mode8_maximum_flow_time,Dynamic_njobs100_mode16_maximum_flow_time
16384,1198995.810701,1179898.630740,1198995.921658,1198995.810701,1198995.810701,1198995.810701,19168.000000,33699.000000,19168.000000,19168.000000,19168.000000,19168.000000
4,572335.014709,572171.361464,572335.014709,572335.014709,572335.014709,572335.014709,11917.000000,11917.000000,11917.000000,11917.000000,11917.000000,11917.000000
2,363931.092983,363992.440595,363931.092983,363931.092983,363931.092983,363931.092983,6985.000000,6985.000000,6985.000000,6985.000000,6985.000000,6985.000000
32,790436.332379,789302.582806,790436.332379,790436.332379,790436.332379,790436.332379,12747.000000,12747.000000,12747.000000,12747.000000,12747.000000,12747.000000
64,698652.216335,693285.198408,698652.216335,698652.216335,698652.216335,698652.216335,13026.000000,13592.000000,13026.000000,13026.000000,13026.000000,13026.000000
32768,1201632.306688,1134602.275381,1187247.714489,1201632.306688,1201632.306688,1201632.306688,28013.000000,30098.000000,28013.000000,28013.000000,28013.000000,28013.000000
8,747503.526616,743157.953696,747503.526616,747503.526616,747503.526616,747503.526616,12657.000000,14807.000000,12657.000000,12657.000000,12657.000000,12657.000000
16,826619.983772,826614.126093,826619.983772,826619.983772,826619.983772,826619.983772,12820.000000,12820.000000,12820.000000,12820.000000,12820.000000,12820.000000
512,1131724.157958,1108018.367259,1131724.157958,1131724.157958,1131724.157958,1131724.157958,20158.000000,20158.000000,20158.000000,20158.000000,20158.000000,20158.000000
256,1102964.233006,1100377.468578,1102964.233006,1102964.233006,1102964.233006,1102964.233006,17087.000000,17087.000000,17087.000000,17087.000000,17087.000000,17087.000000
8192,1610018.373042,1603880.875942,1610018.373042,1610018.373042,1610018.373042,1610018.373042,32733.000000,32733.000000,32733.000000,32733.000000,32733.000000,32733.000000
2048,1475189.077083,1465830.777107,1475189.077083,1475189.077083,1475189.077083,1475189.077083,22275.000000,24085.000000,22275.000000,22275.000000,22275.000000,22275.000000
1024,1415866.071765,1405865.765786,1415866.071765,1415866.071765,1415866.071765,1415866.071765,23045.000000,23461.000000,23045.000000,23045.000000,23045.000000,23045.000000
128,1403288.515731,1403288.515731,1403288.515731,1403288.515731,1403288.515731,1403288.515731,23614.000000,23614.000000,23614.000000,23614.000000,23614.000000,23614.000000
4096,1735372.466933,1708073.702940,1719998.104490,1735372.466933,1735372.466933,1735372.466933,27615.000000,27615.000000,27615.000000,27615.000000,27615.000000,27615.000000
65536,5608446.978517,5599643.841620,5608446.978517,5608446.978517,5608446.978517,5608446.978517,82326.000000,82326.000000,82326.000000,82326.000000,82326.000000,82326.000000
