arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
20,4.073000,262144,5135746.601303
20,4.639000,32768,6997846.169939
20,5.649000,4096,14263391.845306
20,7.918000,512,26941951.633347
20,16.772000,64,58173259.640080
20,30.000000,6,67484199.064123
20,30.000000,9,64265518.963788
20,30.000000,12,60522386.331612
