arrival_rate,bp_parameter_L,bp_parameter_H,SRPT_L2_norm_flow_time
22,4.073000,262144,3853879.061925
22,4.639000,32768,5553212.110428
22,5.649000,4096,10568421.267002
22,7.918000,512,23339324.578262
22,16.772000,64,52653838.767522
22,30.000000,6,60272694.676633
22,30.000000,9,57533803.769307
22,30.000000,12,55204053.342423
